P,hairdryer,kettle,vacuum,lamp,fan
2614.76352,1,0,1,1,0
2614.76352,1,0,1,1,0
2615.5007999999993,1,0,1,1,0
2616.6067199999998,1,0,1,1,0
2619.1872,1,0,1,1,0
2617.3439999999996,1,0,1,1,0
2621.7676799999995,1,0,1,1,0
2614.39488,1,0,1,1,0
2341.9699199999995,1,0,1,1,0
1718.5996799999998,1,0,1,1,0
1296.87552,1,0,1,1,0
1062.0518399999999,1,0,1,1,0
938.5574399999999,1,0,1,1,0
872.9395199999999,1,0,1,1,0
839.39328,1,0,1,1,0
821.69856,1,0,1,1,0
812.4825599999999,1,0,1,1,0
807.69024,1,0,1,1,0
805.4784,1,0,1,1,0
804.00384,1,0,1,1,0
804.00384,1,0,1,1,0
802.89792,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.6351999999999,1,0,1,1,0
802.89792,1,0,1,1,0
803.6351999999999,1,0,1,1,0
802.89792,1,0,1,1,0
803.26656,1,0,1,1,0
802.89792,1,0,1,1,0
803.26656,1,0,1,1,0
802.89792,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
803.26656,1,0,1,1,0
836.44416,0,0,1,1,0
836.44416,0,0,1,1,0
836.44416,0,0,1,1,0
836.07552,0,0,1,1,0
836.44416,0,0,1,1,0
835.70688,0,0,1,1,0
836.07552,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.44416,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.44416,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.44416,0,0,1,1,0
836.8127999999999,0,0,1,1,0
836.44416,0,0,1,1,0
836.8127999999999,0,0,1,1,0
828.33408,0,0,1,1,0
817.64352,0,0,1,1,0
810.27072,0,0,1,1,0
806.21568,0,0,1,1,0
804.7411199999999,0,0,1,1,0
803.26656,0,0,1,1,0
802.89792,0,0,1,1,0
802.16064,0,0,1,1,0
802.52928,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
802.89792,0,0,1,1,0
802.52928,0,0,1,1,0
802.52928,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
802.16064,0,0,1,1,0
803.6351999999999,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
803.6351999999999,0,0,1,1,0
804.37248,0,0,1,1,0
803.6351999999999,0,0,1,1,0
803.6351999999999,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
803.26656,0,0,1,1,0
802.16064,1,0,1,1,0
802.52928,1,0,1,1,0
802.16064,1,0,1,1,0
802.16064,1,0,1,1,0
802.16064,1,0,1,1,0
802.16064,1,0,1,1,0
802.16064,1,0,1,1,0
802.16064,1,0,1,1,0
804.00384,1,0,1,1,0
804.00384,1,0,1,1,0
803.26656,1,0,1,1,0
811.37664,1,0,1,1,0
831.2832,1,0,1,1,0
836.8127999999999,1,0,1,1,0
839.02464,1,0,1,1,0
840.4992,1,0,1,1,0
840.13056,1,0,1,1,0
839.7619199999999,1,0,1,1,0
839.39328,1,0,1,1,0
839.39328,1,0,1,1,0
839.02464,1,0,1,1,0
839.39328,1,0,1,1,0
839.02464,1,0,1,1,0
839.39328,1,0,1,1,0
839.02464,1,0,1,1,0
839.02464,1,0,1,1,0
839.02464,1,0,1,1,0
839.39328,1,0,1,1,0
838.656,1,0,1,1,0
839.02464,1,0,1,1,0
839.02464,1,0,1,1,0
839.02464,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
839.02464,1,0,1,1,0
838.656,1,0,1,1,0
839.02464,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
839.02464,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.28736,1,0,1,1,0
838.656,1,0,1,1,0
838.28736,1,0,1,1,0
838.656,1,0,1,1,0
838.28736,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
838.656,1,0,1,1,0
837.55008,1,0,0,1,0
837.55008,1,0,0,1,0
837.18144,1,0,0,1,0
837.18144,1,0,0,1,0
837.18144,1,0,0,1,0
837.55008,1,0,0,1,0
837.55008,1,0,0,1,0
839.02464,1,0,0,1,0
838.656,1,0,0,1,0
839.02464,1,0,0,1,0
838.656,1,0,0,1,0
839.39328,1,0,0,1,0
839.02464,1,0,0,1,0
839.02464,1,0,0,1,0
838.656,1,0,0,1,0
838.656,1,0,0,1,0
838.656,1,0,0,1,0
839.02464,1,0,0,1,0
839.02464,1,0,0,1,0
839.02464,1,0,0,1,0
838.656,1,0,0,1,0
839.02464,1,0,0,1,0
835.33824,1,0,0,1,0
792.9446399999999,1,0,0,1,0
745.7587199999999,1,0,0,1,0
717.37344,1,0,0,1,0
702.62784,1,0,0,1,0
694.8864,1,0,0,1,0
690.09408,1,0,0,1,0
688.98816,1,0,0,1,0
687.5136,1,0,0,1,0
687.5136,1,0,0,1,0
687.88224,1,0,0,1,0
688.2508799999999,1,0,0,1,0
687.14496,1,0,0,1,0
687.14496,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.03904,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.7763199999999,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
686.40768,1,0,0,1,0
726.9580799999999,1,0,0,0,0
726.9580799999999,1,0,0,0,0
676.4544000000001,1,0,0,0,0
676.0857599999999,1,0,0,0,0
676.0857599999999,1,0,0,0,0
675.71712,1,0,0,0,0
677.1916800000001,1,0,0,0,0
682.3526399999998,1,0,0,0,0
680.87808,1,0,0,0,0
682.72128,1,0,0,0,0
681.9839999999999,1,0,0,0,0
680.50944,1,0,0,0,0
683.45856,1,0,0,0,0
683.45856,1,0,0,0,0
684.1958400000001,1,0,0,0,0
683.45856,1,0,0,0,0
681.2467200000001,1,0,0,0,0
682.3526399999998,1,0,0,0,0
682.3526399999998,1,0,0,0,0
683.0899199999999,1,0,0,0,0
682.3526399999998,1,0,0,0,0
680.50944,1,0,0,0,0
652.8614399999999,1,0,0,0,0
447.52896000000004,1,0,0,0,0
263.5776,1,0,0,0,0
157.77792,1,0,0,0,0
101.74464,1,0,0,0,0
71.8848,1,0,0,0,0
56.40192,1,0,0,0,0
48.29184,1,0,0,0,0
44.236799999999995,1,0,0,0,0
42.02496,1,0,0,0,0
40.919039999999995,1,0,0,0,0
40.18176,1,0,0,0,0
40.18176,1,0,0,0,0
40.18176,1,0,0,0,0
40.18176,1,0,0,0,0
40.18176,1,0,0,0,0
39.81312,1,0,0,0,0
39.81312,1,0,0,0,0
39.44448,1,0,0,0,0
39.81312,1,0,0,0,0
40.550399999999996,1,0,0,0,0
39.44448,1,0,0,0,0
39.81312,1,0,0,0,0
39.44448,1,0,0,0,0
39.44448,1,0,0,0,0
39.44448,1,0,0,0,0
40.18176,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
40.550399999999996,1,0,0,0,0
38.338559999999994,0,0,0,0,0
38.338559999999994,0,0,0,0,0
38.338559999999994,0,0,0,0,0
37.969919999999995,0,0,0,0,0
38.338559999999994,0,0,0,0,0
37.601279999999996,0,0,0,0,0
37.969919999999995,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.338559999999994,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.338559999999994,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.338559999999994,0,0,0,0,0
38.70719999999999,0,0,0,0,0
38.338559999999994,0,0,0,0,0
38.70719999999999,0,0,0,0,0
30.228479999999998,0,0,0,0,0
19.53792,0,0,0,0,0
12.165119999999998,0,0,0,0,0
8.11008,0,0,0,0,0
6.63552,0,0,0,0,0
5.16096,0,0,0,0,0
4.79232,0,0,0,0,0
4.05504,0,0,0,0,0
4.42368,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
4.79232,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
4.05504,0,0,0,0,0
5.5296,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.5296,0,0,0,0,0
6.2668800000000005,0,0,0,0,0
5.5296,0,0,0,0,0
5.5296,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
5.16096,0,0,0,0,0
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.42368,0,0,0,0,1
4.79232,0,0,0,0,1
6.63552,0,0,0,0,1
6.63552,0,0,0,0,1
6.26688,0,0,0,0,1
6.63552,0,0,0,0,1
5.8982399999999995,0,0,0,0,1
5.16096,0,0,0,0,1
5.8982399999999995,0,0,0,0,1
5.8982399999999995,0,0,0,0,1
9.216,0,0,0,0,1
224.50176,0,0,0,0,1
536.0025599999999,0,0,0,0,1
704.4710399999999,0,0,0,0,1
769.72032,0,0,0,0,1
795.52512,0,0,0,0,1
801.4233599999999,0,0,0,0,1
806.2156799999999,0,0,0,0,1
804.00384,0,0,0,0,1
804.74112,0,0,0,0,1
806.95296,0,0,0,0,1
804.74112,0,0,0,0,1
806.95296,0,0,0,0,1
805.4784,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
806.95296,0,0,0,0,1
805.4784,0,0,0,0,1
806.95296,0,0,0,0,1
805.4784,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
807.6902399999999,0,0,0,0,1
805.10976,0,0,0,0,1
807.3216,0,0,0,0,1
805.4784,0,0,0,0,1
806.5843199999999,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
805.4784,0,0,0,0,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
804.37248,0,0,0,1,1
805.1097599999999,0,0,0,1,1
805.84704,0,0,0,1,1
805.1097599999999,0,0,0,1,1
805.4784,0,0,0,1,1
804.74112,0,0,0,1,1
805.4784,0,0,0,1,1
804.74112,0,0,0,1,1
805.1097599999999,0,0,0,1,1
804.74112,0,0,0,1,1
805.4784,0,0,0,1,1
805.1097599999999,0,0,0,1,1
805.4784,0,0,0,1,1
1161.58464,0,0,0,1,1
1873.42848,0,0,0,1,1
1961.5334399999997,0,0,0,1,1
1822.9248,0,0,0,1,1
1680.62976,0,0,0,1,1
1589.20704,0,0,0,1,1
1536.12288,0,0,0,1,1
1503.68256,0,0,0,1,1
1482.6700799999999,0,0,0,1,1
1471.9795199999999,0,0,0,1,1
1466.81856,0,0,0,1,1
1462.0262400000001,0,0,0,1,1
1459.44576,0,0,0,1,1
1476.7718399999999,0,0,0,1,1
1455.75936,0,0,0,1,1
1453.17888,0,0,0,1,1
1453.91616,0,0,0,1,1
1451.70432,0,0,0,1,1
1451.70432,0,0,0,1,1
1452.8102399999998,0,0,0,1,1
1451.33568,0,0,0,1,1
1452.07296,0,0,0,1,1
1450.96704,0,0,0,1,1
1452.07296,0,0,0,1,1
1450.5983999999999,0,0,0,1,1
1452.07296,0,0,0,1,1
1450.22976,0,0,0,1,1
1450.96704,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1449.49248,0,0,0,1,1
1441.75104,0,0,0,1,0
1441.75104,0,0,0,1,0
1440.6451200000001,0,0,0,1,0
1441.0137599999998,0,0,0,1,0
1441.0137599999998,0,0,0,1,0
1440.6451200000001,0,0,0,1,0
1441.0137599999998,0,0,0,1,0
1443.2256,0,0,0,1,0
1450.22976,0,0,0,1,0
1448.38656,0,0,0,1,0
1449.86112,0,0,0,1,0
1448.38656,0,0,0,1,0
1449.49248,0,0,0,1,0
1447.6492799999999,0,0,0,1,0
1449.86112,0,0,0,1,0
1447.6492799999999,0,0,0,1,0
1449.86112,0,0,0,1,0
1448.01792,0,0,0,1,0
1449.49248,0,0,0,1,0
1448.01792,0,0,0,1,0
1449.86112,0,0,0,1,0
1448.01792,0,0,0,1,0
1449.86112,0,0,0,1,0
1448.01792,0,0,0,1,0
1450.22976,0,0,0,1,0
1448.01792,0,0,0,1,0
1450.96704,0,0,0,1,0
1448.7552,0,0,0,1,0
1450.5983999999999,0,0,0,1,0
1448.7552,0,0,0,1,0
1444.7001599999999,0,0,0,1,0
1254.11328,0,0,0,1,0
993.85344,0,0,0,1,0
832.02048,0,0,0,1,0
745.39008,0,0,0,1,0
698.9414400000001,0,0,0,1,0
674.6112,0,0,0,1,0
662.07744,0,0,0,1,0
655.44192,0,0,0,1,0
652.1241600000001,0,0,0,1,0
649.91232,0,0,0,1,0
648.8064,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.54368,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
648.8064,0,0,0,1,0
648.8064,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
649.1750400000001,0,0,0,1,0
647.33184,0,1,0,1,0
647.7004800000001,0,1,0,1,0
647.33184,0,1,0,1,0
647.33184,0,1,0,1,0
648.43776,0,1,0,1,0
649.1750400000001,0,1,0,1,0
649.1750400000001,0,1,0,1,0
649.91232,0,1,0,1,0
650.28096,0,1,0,1,0
650.28096,0,1,0,1,0
649.1750400000001,0,1,0,1,0
649.5436800000001,0,1,0,1,0
648.8064,0,1,0,1,0
686.0390400000001,0,1,0,1,0
1749.9340799999998,0,1,0,1,0
2350.4486399999996,0,1,0,1,0
2474.3116799999993,0,1,0,1,0
2497.9046399999997,0,1,0,1,0
2491.6377599999996,0,1,0,1,0
2491.2691199999995,0,1,0,1,0
2483.5276799999997,0,1,0,1,0
2485.3708799999995,0,1,0,1,0
2479.4726399999995,0,1,0,1,0
2483.15904,0,1,0,1,0
2478.7353599999997,0,1,0,1,0
2481.3158399999998,0,1,0,1,0
2475.7862399999995,0,1,0,1,0
2479.4726399999995,0,1,0,1,0
2472.8371199999997,0,1,0,1,0
2473.2057599999994,0,1,0,1,0
2476.89216,0,1,0,1,0
2471.7311999999997,0,1,0,1,0
2475.4175999999993,0,1,0,1,0
2470.6252799999997,0,1,0,1,0
2473.2057599999994,0,1,0,1,0
2469.1507199999996,0,1,0,1,0
2473.2057599999994,0,1,0,1,0
2468.0447999999997,0,1,0,1,0
2471.7311999999997,0,1,0,1,0
2467.30752,0,1,0,1,0
2470.9939199999994,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2469.1507199999996,0,1,0,1,0
2466.9388799999997,0,1,0,1,0
2469.51936,0,1,0,1,0
2464.7270399999998,0,1,0,1,0
2468.7820799999995,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2469.51936,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2464.3583999999996,0,1,0,1,0
2412.3801599999997,0,1,0,0,0
2503.4342399999996,0,1,0,0,0
2510.4383999999995,0,1,0,0,0
2497.16736,0,1,0,0,0
2412.3801599999997,0,1,0,0,0
2503.4342399999996,0,1,0,0,0
2510.4383999999995,0,1,0,0,0
2497.16736,0,1,0,0,0
2480.20992,0,1,0,0,0
2473.9430399999997,0,1,0,0,0
2469.51936,0,1,0,0,0
2468.41344,0,1,0,0,0
2466.9388799999997,0,1,0,0,0
2467.6761599999995,0,1,0,0,0
2466.2016,0,1,0,0,0
2466.9388799999997,0,1,0,0,0
2465.8329599999997,0,1,0,0,0
2465.8329599999997,0,1,0,0,0
2467.6761599999995,0,1,0,0,0
2498.6419199999996,0,1,0,0,0
2467.6761599999995,0,1,0,0,0
2465.8329599999997,0,1,0,0,0
2466.9388799999997,0,1,0,0,0
2465.8329599999997,0,1,0,0,0
2467.30752,0,1,0,0,0
2465.4643199999996,0,1,0,0,0
2466.9388799999997,0,1,0,0,0
2402.7955199999997,0,1,0,0,0
2181.61152,0,1,0,0,0
2015.3548799999999,0,1,0,0,0
1922.8262399999999,0,1,0,0,0
1873.79712,0,1,0,0,0
1847.62368,0,1,0,0,0
1833.984,0,1,0,0,0
1826.97984,0,1,0,0,0
1822.9248,0,1,0,0,0
1821.81888,0,1,0,0,0
1821.81888,0,1,0,0,0
1822.18752,0,1,0,0,0
1821.45024,0,1,0,0,0
1821.0816,0,1,0,0,0
1821.45024,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.34432,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.6070399999999,0,1,0,0,0
1820.34432,0,1,0,0,0
1821.0816,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.34432,0,1,0,0,0
